GEOHASH,LATITUDE,LONGITUDE,ISO3166-2-lvl4,aeroway,amenity,building,city,city_district,club,commercial,country,country_code,county,craft,district,farm,healthcare,highway,historic,house_number,industrial,landuse,leisure,locality,man_made,military,municipality,neighbourhood,office,postcode,province,quarter,railway,region,residential,road,shop,suburb,tourism,town,village,data_amount,label,centroid_lat,centroid_lon
sxk6rv,41.20697,28.822632,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34076.0,İstanbul,,,Marmara Bölgesi,,,,Pirinççi Mahallesi,,Eyüpsultan,Işıklar Mahallesi,28490,5,41.07883557857143,28.785801545238094
sxk6q4,41.19049,28.745728,TR-34,,,,,,,,Türkiye,tr,,,,,,,,61,,,,,,,,,,34285.0,İstanbul,,,Marmara Bölgesi,,Yıldırım Beyazıt Caddesi,,İslambey Mahallesi,,Arnavutköy,,28295,5,41.07883557857143,28.785801545238094
sxk9x9,41.05316,29.163208,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34830.0,İstanbul,,,Marmara Bölgesi,,,,Merkez Mahallesi,,Çekmeköy,,28429,1,41.01326673253012,29.157119156626507
sxk9qh,41.025696,29.09729,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34768.0,İstanbul,,Çarşı,Marmara Bölgesi,,Alemdağ Caddesi,,Yamanevler Mahallesi,,Ümraniye,,28495,1,41.01326673253012,29.157119156626507
sxk9f0,41.091614,28.921509,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34070.0,İstanbul,,,Marmara Bölgesi,,Akşemsettin Bulvarı,,Akşemsettin Mahallesi,,Eyüpsultan,,28507,4,41.07751961042184,28.96092865508685
sxk90v,40.987244,28.866577,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34147.0,İstanbul,İncirli,,Marmara Bölgesi,,Akatlar Sokağı,,Zuhuratbaba Mahallesi,,Bakırköy,,28320,5,41.07883557857143,28.785801545238094
sxk6sy,41.25641,28.690796,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34277.0,İstanbul,,,Marmara Bölgesi,,,,Tayakadın Mahallesi,,Arnavutköy,,28456,5,41.07883557857143,28.785801545238094
sxk9kp,41.042175,29.0094,TR-34,,BAU Beşiktaş,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34022.0,İstanbul,Çırağan,,Marmara Bölgesi,,Beşiktaş Caddesi,,Yıldız Mahallesi,,Beşiktaş,,28466,4,41.07751961042184,28.96092865508685
sxk37c,41.009216,28.64685,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34520.0,İstanbul,,,Marmara Bölgesi,,Çamlık Caddesi,,Büyükşehir Mahallesi,,Beylikdüzü,,28429,0,41.098710162679424,28.528366459330144
sxk3sn,41.080627,28.657837,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34488.0,İstanbul,Hoşdere,,Marmara Bölgesi,,Medeniyet Caddesi,,Bahçeşehir 2. Kısım Mahallesi,,Başakşehir,,28401,5,41.07883557857143,28.785801545238094
sxk8ze,40.932312,29.163208,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34848.0,İstanbul,,,Marmara Bölgesi,,Cenk Sokağı,,Gülsuyu Mahallesi,,Maltepe,,28382,1,41.01326673253012,29.157119156626507
sx7cxs,41.06964,28.10852,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34580.0,İstanbul,,,Marmara Bölgesi,,İstanbul Çorlu Yolu,,Çanta Sancaktepe Mahallesi,,Silivri,,28480,3,41.13532592121212,28.101396066666666
sxk3pm,40.987244,28.80066,TR-34,Turkish Technic Hangar IST-2,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34149.0,İstanbul,,,Marmara Bölgesi,,Şehit Özcan Canik Sokağı,,Yeşilköy Mahallesi,,Bakırköy,,28471,5,41.07883557857143,28.785801545238094
sxkcf3,41.097107,29.284058,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34794.0,İstanbul,,,Marmara Bölgesi,,Kuzey Marmara Otoyolu,,Ömerli Mahallesi,,Çekmeköy,,28488,1,41.01326673253012,29.157119156626507
sxk3wb,41.04767,28.778687,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34307.0,İstanbul,,,Marmara Bölgesi,Soyak Olimpiakent,,,Atakent Mahallesi,,Küçükçekmece,,28403,5,41.07883557857143,28.785801545238094
sxk9jv,40.987244,29.086304,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34734.0,İstanbul,,,Marmara Bölgesi,,D100,,Sahrayıcedit Mahallesi,,Kadıköy,,28504,1,41.01326673253012,29.157119156626507
sxk99q,41.080627,28.88855,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34250.0,İstanbul,Beşyüzevler,,Marmara Bölgesi,,1158. Sokak,,Karadeniz Mahallesi,,Gaziosmanpaşa,,28470,4,41.07751961042184,28.96092865508685
sxkbmj,40.855408,29.404907,TR-41,,,Ceva Lojistik,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,41435.0,Kocaeli,,,Marmara Bölgesi,,Üstün Sokak,,Şekerpınar Mahallesi,,Çayırova,,28486,2,40.89860279512195,29.325698585365853
sxk3s3,41.05316,28.668823,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34517.0,İstanbul,,,Marmara Bölgesi,,1344. Sokak,,Selahaddin Eyyubi Mahallesi,,Esenyurt,,28504,5,41.07883557857143,28.785801545238094
sx7fkw,41.212463,27.976685,TR-59,,,,,Kızılpınar Atatürk Mahallesi,,,Türkiye,tr,,,Tekirdağ,,,,,,,,,,,,,,,59520.0,,,,Marmara Bölgesi,,Avrupa Otoyolu,,,,Çerkezköy,,28459,3,41.13532592121212,28.101396066666666
sxkdsb,41.22345,29.042358,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34450.0,İstanbul,,,Marmara Bölgesi,Güller Vadisi Sitesi,Kardelen Sokak,,Uskumruköy Mahallesi,,Sarıyer,,28485,4,41.07751961042184,28.96092865508685
sxkds2,41.22345,29.020386,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34450.0,İstanbul,,,Marmara Bölgesi,,Uskumru Caddesi,,Uskumruköy Mahallesi,,Sarıyer,,28490,4,41.07751961042184,28.96092865508685
sxk99n,41.080627,28.877563,TR-34,,,Viaport Venezia K Blok,,,,,Türkiye,tr,,,,,,,,408/K,,,,,,,,,,34250.0,İstanbul,Beşyüzevler,,Marmara Bölgesi,,Eski Edirne Asfaltı,,Karadeniz Mahallesi,,Gaziosmanpaşa,,28510,4,41.07751961042184,28.96092865508685
sxk9er,41.08612,28.97644,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34408.0,İstanbul,,,Marmara Bölgesi,,Selamet Sokak,,Hamidiye Mahallesi,,Kâğıthane,,28493,4,41.07751961042184,28.96092865508685
sxhzvw,40.77301,29.42688,TR-41,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,41400.0,Kocaeli,,,Marmara Bölgesi,,Eskihisar Cadde,,Abdi İpekçi Mahallesi,,Gebze,Eskihisar Mahallesi,28462,2,40.89860279512195,29.325698585365853
sxk6wu,41.245422,28.778687,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34287.0,İstanbul,,,Marmara Bölgesi,,,,Bolluca Mahallesi,,Arnavutköy,İhsaniye Mahallesi,28478,5,41.07883557857143,28.785801545238094
sxk9uk,41.113586,29.020386,TR-34,,Starbucks,,,,,,Türkiye,tr,,,,,,,,,Maslak Atatürk Oto Sanayi Sitesi,,,,,,,,,34485.0,İstanbul,,,Marmara Bölgesi,,Ahi Evran Caddesi,,Maslak Mahallesi,,Sarıyer,,28456,4,41.07751961042184,28.96092865508685
sxk9rb,41.003723,29.174194,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34776.0,İstanbul,,,Marmara Bölgesi,,,,Esenkent Mahallesi,,Ümraniye,,28481,1,41.01326673253012,29.157119156626507
sxk3hs,40.98175,28.67981,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34524.0,İstanbul,,,Marmara Bölgesi,İhlas Marmara Evleri 1.Etap,,,Marmara Mahallesi,,Beylikdüzü,,28405,5,41.07883557857143,28.785801545238094
sxk97m,41.03119,28.97644,TR-34,,,,,Tomtom Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34433.0,İstanbul,,,Marmara Bölgesi,,Muammer Karaca Tiyatro Çıkmazı,Mango,Tomtom,,Beyoğlu,,28470,4,41.07751961042184,28.96092865508685
sxkd1m,41.163025,28.88855,TR-34,,,,,,,,Türkiye,tr,,,,,,Habipler Yolu,,,,,,,,,,,,34075.0,İstanbul,,,Marmara Bölgesi,,Pirinççi-Kemerburgaz Yolu,,Göktürk Merkez Mahallesi,,Eyüpsultan,,28487,4,41.07751961042184,28.96092865508685
sxk3bc,41.097107,28.515015,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34537.0,İstanbul,,,Marmara Bölgesi,,Avrupa Otoyolu,,,,Büyükçekmece,Ahmediye Mahallesi,28491,0,41.098710162679424,28.528366459330144
sxk9c0,41.091614,28.877563,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34265.0,İstanbul,,,Marmara Bölgesi,,2033. Sokak,,50. Yıl Mahallesi,,Sultangazi,,28443,4,41.07751961042184,28.96092865508685
sxk1se,41.064148,28.328247,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34590.0,İstanbul,,,Marmara Bölgesi,,,,Selimpaşa Mahallesi,,Silivri,,28460,0,41.098710162679424,28.528366459330144
sxk3z7,41.108093,28.80066,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34480.0,İstanbul,Metrokent,Metrokent,Marmara Bölgesi,,Şeyh Şamil Caddesi,,Başak Mahallesi,,Başakşehir,,28406,5,41.07883557857143,28.785801545238094
sxk3jr,40.99823,28.712769,TR-34,,,,,,,,Türkiye,tr,Üniversite Mahallesi,,,,,,,,,,,,,,,,,34325.0,İstanbul,,,Marmara Bölgesi,,Karadut Sokağı,,Mustafa Kemalpaşa Mahallesi,,Avcılar,,28464,5,41.07883557857143,28.785801545238094
sxk96s,41.025696,28.943481,TR-34,,Ahmet Çavuşoğlu Cami,,İstanbul,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34087.0,İstanbul,,,Marmara Bölgesi,,Lodos Sokağı,,Atikali Mahallesi,,Fatih,,28461,4,41.07751961042184,28.96092865508685
sxkc0h,40.98175,29.18518,TR-34,,,360 HOME DECOR,,,,,Türkiye,tr,,,,,,,,24-28,,,,,,,,,,34888.0,İstanbul,,,Marmara Bölgesi,,49. Sokak,,Ferhatpaşa Mahallesi,,Ataşehir,,28325,1,41.01326673253012,29.157119156626507
sxkd94,41.234436,28.877563,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34076.0,İstanbul,,,Marmara Bölgesi,,Kuzey Marmara Otoyolu,,Mithatpaşa Mahallesi,,Eyüpsultan,Çiftalan Mahallesi,28491,4,41.07751961042184,28.96092865508685
sxkb91,40.87738,29.229126,TR-34,,İspark Pendik Devlet Hastanesi Açık Otoparkı,,,,,,Türkiye,tr,,,,,,,,15,,,,,,,,,,34890.0,İstanbul,,,Marmara Bölgesi,,İpek Sokağı,,Batı Mahallesi,,Pendik,,28209,2,40.89860279512195,29.325698585365853
sxk66y,41.212463,28.602905,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,,İstanbul,,,Marmara Bölgesi,,Eski Edirne Asfaltı Caddesi,,,,Arnavutköy,Yassıören Mahallesi,28131,0,41.098710162679424,28.528366459330144
sxk939,41.009216,28.899536,TR-34,,,,,Bahçelievler Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34173.0,İstanbul,,,Marmara Bölgesi,,D100,,Abdurrahman Nafiz Gürman Mahallesi,,Güngören,,28508,4,41.07751961042184,28.96092865508685
sxk9bb,41.091614,28.866577,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34265.0,İstanbul,,,Marmara Bölgesi,,2092. Sokak,,50. Yıl Mahallesi,,Sultangazi,,28481,5,41.07883557857143,28.785801545238094
sxk3r9,41.009216,28.811646,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34197.0,İstanbul,,,Marmara Bölgesi,,20 Temmuz Caddesi,,Yenibosna Merkez Mahallesi,,Bahçelievler,,28515,5,41.07883557857143,28.785801545238094
sx7cu3,41.097107,27.965698,TR-59,,,,,,,,Türkiye,tr,,,Tekirdağ,,,,,,,,,,,,Çorlu,,,34586.0,,,,Marmara Bölgesi,,D100,,,,,Seymen Mahallesi,28347,3,41.13532592121212,28.101396066666666
sxk3rg,41.020203,28.822632,TR-34,,Lokanta,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34197.0,İstanbul,,,Marmara Bölgesi,,Yalçın Koreş Caddesi,,Yenibosna Merkez Mahallesi,,Bahçelievler,,28472,5,41.07883557857143,28.785801545238094
sxkd85,41.23993,28.833618,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34076.0,İstanbul,,,Marmara Bölgesi,,,,,,Eyüpsultan,Işıklar Mahallesi,28467,5,41.07883557857143,28.785801545238094
sxk91u,40.98175,28.910522,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34020.0,İstanbul,,,Marmara Bölgesi,,,,Kazlıçeşme Mahallesi,,Zeytinburnu,,28320,4,41.07751961042184,28.96092865508685
sxkb5z,40.82245,29.349976,TR-41,,,,,Cumhuriyet Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34950.0,Kocaeli,,,Marmara Bölgesi,,,,,,Gebze,,28489,2,40.89860279512195,29.325698585365853
sxk8xq,40.904846,29.152222,TR-34,,Marmara Üniversitesi Mehmet Genç Yerleşkesi,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34862.0,İstanbul,,,Marmara Bölgesi,,Kampyolu Caddesi,,Orhantepe Mahallesi,,Kartal,,28058,1,41.01326673253012,29.157119156626507
sxk91m,40.987244,28.88855,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,Veliefendi Hipodromu,,,,,,,34146.0,İstanbul,,,Marmara Bölgesi,,Ekrem Kurt Bulvarı,,Osmaniye Mahallesi,,Bakırköy,,28458,4,41.07751961042184,28.96092865508685
sxk9ex,41.08612,28.987427,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34410.0,İstanbul,,,Marmara Bölgesi,,Yavuz Sokağı,,Yahya Kemal Mahallesi,,Kâğıthane,,28492,4,41.07751961042184,28.96092865508685
sxk40d,41.146545,28.152466,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34582.0,İstanbul,,,Marmara Bölgesi,,,,,,Silivri,Seymen Mahallesi,28446,3,41.13532592121212,28.101396066666666
sxkf1t,41.163025,29.251099,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34869.0,İstanbul,,,Marmara Bölgesi,,,,,,Beykoz,Paşamandıra Mahallesi,28477,1,41.01326673253012,29.157119156626507
sxk8yc,40.921326,29.130249,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34844.0,İstanbul,,,Marmara Bölgesi,,Karaağaç Sokağı,,Yalı Mahallesi,,Maltepe,,28426,1,41.01326673253012,29.157119156626507
sxk9mu,41.025696,29.086304,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34764.0,İstanbul,,,Marmara Bölgesi,,Suiş Caddesi,,Atatürk Mahallesi,,Ümraniye,,28492,1,41.01326673253012,29.157119156626507
sxk9p1,40.96527,29.141235,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34854.0,İstanbul,,,Marmara Bölgesi,,Kayışdağı Dudullu Yolu,,Başıbüyük Mahallesi,,Maltepe,,28416,1,41.01326673253012,29.157119156626507
sxk90k,40.98175,28.844604,TR-34,,,Gazi Sitesi,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34158.0,İstanbul,,,Marmara Bölgesi,Işık Sitesi,Lale Sokağı,,Ataköy 7-8-9-10. Kısım Mahallesi,,Bakırköy,,28392,5,41.07883557857143,28.785801545238094
sxk9r7,41.020203,29.152222,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34773.0,İstanbul,,,Marmara Bölgesi,,Gökmen Sokağı,,Adem Yavuz Mahallesi,,Ümraniye,,28284,1,41.01326673253012,29.157119156626507
sxkbhf,40.794983,29.39392,TR-41,,,,,Köşklü Çeşme Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,41400.0,Kocaeli,,,Marmara Bölgesi,,,,Köşklü Çeşme,,Gebze,,28502,2,40.89860279512195,29.325698585365853
sxk97y,41.036682,28.998413,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34357.0,İstanbul,Akaretler,,Marmara Bölgesi,,Dolmabahçe Caddesi,,Vişnezade Mahallesi,Dolmabahçe Sarayı,Beşiktaş,,28426,4,41.07751961042184,28.96092865508685
sxkbfz,40.954285,29.30603,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34930.0,İstanbul,,,Marmara Bölgesi,,Haliç Sokağı,,Mecidiye Mahallesi,,Sultanbeyli,,28484,2,40.89860279512195,29.325698585365853
sxkb8v,40.899353,29.21814,TR-34,,,Mai Residence,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34873.0,İstanbul,,,Marmara Bölgesi,,Topselvi Caddesi,,Yalı Mahallesi,,Kartal,,28505,2,40.89860279512195,29.325698585365853
sxk97r,41.042175,28.97644,TR-34,,,,,Hacıahmet Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34410.0,İstanbul,,,Marmara Bölgesi,,Kokoroz Sokağı,,Hacıahmet,,Beyoğlu,,28483,4,41.07751961042184,28.96092865508685
sxkdd3,41.228943,28.932495,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34450.0,İstanbul,,,Marmara Bölgesi,,,,Kısırkaya Mahallesi,,Sarıyer,Çiftalan Mahallesi,28493,4,41.07751961042184,28.96092865508685
sxkbgx,40.954285,29.33899,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34916.0,İstanbul,,,Marmara Bölgesi,,,,,,Pendik,Kurna Mahallesi,28475,2,40.89860279512195,29.325698585365853
sxk9de,41.064148,28.943481,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34050.0,İstanbul,,Silahtarağa Mahallesi,Marmara Bölgesi,,Silahtarağa Caddesi,,Silahtarağa Mahallesi,,Eyüpsultan,,28492,4,41.07751961042184,28.96092865508685
sxk9fs,41.113586,28.943481,TR-34,,Kıyı Emniyeti Genel Müdürlüğü Hasdal Yerleşkesi,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34075.0,İstanbul,,,Marmara Bölgesi,,Kemerburgaz Yolu,,Mithatpaşa Mahallesi,,Eyüpsultan,,28487,4,41.07751961042184,28.96092865508685
sxk9jq,40.992737,29.064331,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34720.0,İstanbul,Gözcübaba,,Marmara Bölgesi,,Heybetli Sokağı,,Dumlupınar Mahallesi,,Kadıköy,,28495,1,41.01326673253012,29.157119156626507
sxk1tr,41.08612,28.361206,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34592.0,İstanbul,,,Marmara Bölgesi,,,,,,Silivri,Ortaköy Mahallesi,28448,0,41.098710162679424,28.528366459330144
sxk9gg,41.108093,28.998413,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34485.0,İstanbul,,,Marmara Bölgesi,,,,Huzur Mahallesi,,Sarıyer,,28465,4,41.07751961042184,28.96092865508685
sxk9rk,41.025696,29.152222,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34773.0,İstanbul,,,Marmara Bölgesi,,,,Adem Yavuz Mahallesi,,Ümraniye,,28285,1,41.01326673253012,29.157119156626507
sxk1xf,41.058655,28.47107,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34534.0,İstanbul,,,Marmara Bölgesi,,Avrupa Otoyolu,,Kamiloba Mahallesi,,Büyükçekmece,Muratbey Merkez Mahallesi,28471,0,41.098710162679424,28.528366459330144
sxkcd5,41.064148,29.273071,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34794.0,İstanbul,,,Marmara Bölgesi,,Kuzey Marmara Otoyolu,,Ömerli Mahallesi,,Çekmeköy,,28490,1,41.01326673253012,29.157119156626507
sxk920,41.003723,28.833618,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34194.0,İstanbul,,,Marmara Bölgesi,,,,Zafer Mahallesi,,Bahçelievler,,28487,5,41.07883557857143,28.785801545238094
sxk1ej,41.075134,28.26233,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34570.0,İstanbul,,,Marmara Bölgesi,,,,Yeni Mahalle,,Silivri,,28454,3,41.13532592121212,28.101396066666666
sxkb87,40.888367,29.196167,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34873.0,İstanbul,,,Marmara Bölgesi,,Martı Sokağı,,Çavuşoğlu Mahallesi,,Kartal,,28461,2,40.89860279512195,29.325698585365853
sxk91h,40.98175,28.877563,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34145.0,İstanbul,,,Marmara Bölgesi,,General Şükrü Kanatlı Caddesi,,Kartaltepe Mahallesi,,Bakırköy,,28352,4,41.07751961042184,28.96092865508685
sxk6xd,41.234436,28.811646,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34076.0,İstanbul,,,Marmara Bölgesi,,Işıklar İstanbul Caddesi,,,,Eyüpsultan,Işıklar Mahallesi,28489,5,41.07883557857143,28.785801545238094
sxk1w6,41.058655,28.405151,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34534.0,İstanbul,,,Marmara Bölgesi,,Çiftlikköy Sokağı,,Celaliye Mahallesi,,Büyükçekmece,,28419,0,41.098710162679424,28.528366459330144
sxk976,41.01471,28.97644,TR-34,,Vezir Camii,,İstanbul,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34110.0,İstanbul,,,Marmara Bölgesi,,Vezir Camii Çıkmazı Sokağı,,Hocapaşa Mahallesi,,Fatih,,28361,4,41.07751961042184,28.96092865508685
sxk9ue,41.108093,29.031372,TR-34,,İstanbul Teknik Üniversitesi,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34460.0,İstanbul,,,Marmara Bölgesi,,Sanayi Caddesi,,Pınar Mahallesi,,Sarıyer,,28427,4,41.07751961042184,28.96092865508685
sxkbjf,40.794983,29.437866,TR-41,,,,,Tatlıkuyu Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,41400.0,Kocaeli,,,Marmara Bölgesi,,,,Tatlıkuyu,,Gebze,,28499,2,40.89860279512195,29.325698585365853
sxkbe1,40.87738,29.317017,TR-34,,,,,Aydınlı Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34953.0,İstanbul,,,Marmara Bölgesi,,Bağlantı Yolu,,Aydınlı,,Tuzla,,28479,2,40.89860279512195,29.325698585365853
sxk3ws,41.06964,28.7677,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34490.0,İstanbul,,,Marmara Bölgesi,,,,Ziya Gökalp Mahallesi,,Başakşehir,,28371,5,41.07883557857143,28.785801545238094
sxk9rw,41.036682,29.163208,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34782.0,İstanbul,,,Marmara Bölgesi,,Havuzönü Sokak,,Merkez Mahallesi,,Çekmeköy,,28492,1,41.01326673253012,29.157119156626507
sxk3jj,40.987244,28.701782,TR-34,,,,,Cihangir Mahallesi,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34310.0,İstanbul,,,Marmara Bölgesi,,Meşrutiyet Caddesi,,,,Avcılar,,28466,5,41.07883557857143,28.785801545238094
sxkd1e,41.15204,28.899536,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34075.0,İstanbul,,,Marmara Bölgesi,,Kemerburgaz Yolu,,Mithatpaşa Mahallesi,,Eyüpsultan,,28487,4,41.07751961042184,28.96092865508685
sxk9pq,40.992737,29.152222,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34779.0,İstanbul,,,Marmara Bölgesi,,,,Yenişehir Mahallesi,,Ataşehir,,28510,1,41.01326673253012,29.157119156626507
sxk3jq,40.992737,28.712769,TR-34,,,,,,,,Türkiye,tr,Üniversite Mahallesi,,,,,,,,,,,,,,,,,34310.0,İstanbul,,,Marmara Bölgesi,,Dilber Sokağı,,,,Avcılar,,28512,5,41.07883557857143,28.785801545238094
sxk3jt,40.987244,28.723755,TR-34,,İstanbul Üniversitesi Cerrahpaşa Avcılar Yerleşkesi,,,,,,Türkiye,tr,Üniversite Mahallesi,,,,,,,,,,,,,,,,,34320.0,İstanbul,,,Marmara Bölgesi,,Şair Nedim Sokağı,,Gümüşpala Mahallesi,,Avcılar,,28508,5,41.07883557857143,28.785801545238094
sxk3gs,41.113586,28.635864,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34555.0,İstanbul,,,Marmara Bölgesi,,,,Ömerli Mahallesi,,Arnavutköy,,28450,0,41.098710162679424,28.528366459330144
sxk3x6,41.058655,28.80066,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34307.0,İstanbul,,,Marmara Bölgesi,,Kılıç Ali Sokağı,,Mehmet Akif Mahallesi,,Küçükçekmece,,28476,5,41.07883557857143,28.785801545238094
sxk9td,41.058655,29.075317,TR-34,,4. Murat İlköğretim Okulu,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34688.0,İstanbul,,,Marmara Bölgesi,,Bağdaşım Sokağı,,Bahçelievler Mahallesi,,Üsküdar,,28161,1,41.01326673253012,29.157119156626507
sxk1t4,41.058655,28.35022,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34590.0,İstanbul,,,Marmara Bölgesi,,,,Selimpaşa Mahallesi,,Silivri,,28454,0,41.098710162679424,28.528366459330144
sxk9t8,41.04767,29.075317,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34680.0,İstanbul,,,Marmara Bölgesi,,Ankara Sokağı,,Güzeltepe Mahallesi,,Üsküdar,,28363,1,41.01326673253012,29.157119156626507
sx7fqy,41.212463,28.075562,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34594.0,İstanbul,,,Marmara Bölgesi,,D567,,,,Silivri,Büyük Çavuşlu Mahallesi,28408,3,41.13532592121212,28.101396066666666
sxk6x5,41.23993,28.789673,TR-34,,,,,,,,Türkiye,tr,,,,,,,,,,,,,,,,,,34287.0,İstanbul,,,Marmara Bölgesi,,Kuzey Marmara Otoyolu,,Bolluca Mahallesi,,Arnavutköy,İhsaniye Mahallesi,28488,5,41.07883557857143,28.785801545238094
