STATION_CODE,STATION_NAME,DISTRICT,DIRECTION,STOP_TYPE,LATITUDE,LONGITUDE
115401,KOCATAŞ (TEPE),Sariyer,SON DURAK,AÇIK DURAK,41.1690120188634,29.0276900083826
117902,KAĞITHANE GARAJI,Kagithane,KAGITHANE,CCMODERN,41.0658640005643,28.9582629999884
219241,DEREBOYU SOKAK,Üsküdar,SONDURAK,AÇIK DURAK,41.0400479920124,29.0639009618764
900061,BURHANİYE,Üsküdar,ZINCIRLIKUYU,ISTASYON,41.0316813819232,29.0466112721858
261232,POLONEZ YOLU,Beykoz,CUMHURIYET,AÇIK DURAK,41.1245400083065,29.2525789588645
261581,FENOMEN SOKAK,Beykoz,KARANLIKDERE,İETTBAYRAK,41.0839680005673,29.1827329999925
220522,DR.ÖMER BESİMPAŞA CADDESİ,Beykoz,Y.MAHALLE,CCMODERNDR,41.0672470005646,29.0916439999912
227795,PENDİK YHT İSTASYONU,Pendik,PERON ALANI,CCMODERN,40.8807679991194,29.2306260000099
227882,GEDİK ÜNİVERSİTESİ,Pendik,PENDIK 16K-133K-132,CCMODERN,40.9047080005388,29.2786959999939
128661,MENEKŞE,Büyükçekmece,TEPECIK,DİĞER,41.0494449734179,28.5428669685095
129532,HAVAALANI YOLU,Büyükçekmece,B.ÇEKMECE-ÇATALCA,İETTCAMLI,41.0936690205087,28.5129079785583
204442,BAHÇELİEVLER CELİL CAMİİ,Ümraniye,BAHÇELIEVLER,İETTBAYRAK,41.0600530005634,29.0855939999911
111042,ŞİRİNEVLER,Bakirköy,CEVIZLIBAG,WALLMODERN,40.9914719851971,28.8451050383794
111252,İNCİRLİ,Bakirköy,ÖMÜR,WALLMODERN,40.9940500005527,28.8700539999859
122031,MEDENİ BERK İLKOKULU,Bakirköy,ATAKÖY 10. KISIM,İETTBAYRAK,40.9880180005517,28.8420469999848
122231,ATAKÖY 5.KISIM,Bakirköy,YESILKÖY,WALLMODERN,40.9776880115705,28.8532299645041
125781,HASTANE,Bagcilar,GÜNESLI,İETTBAYRAK,41.0222590005571,28.8393029999846
126631,TÜRK TELEKOM,Bagcilar,CAMLIKAHVE-KIRAZLI,AÇIK DURAK,41.0291160182985,28.8501509923181
217062,HALDUN ALAGAŞ,Ümraniye,TEPEÜSTÜ 11H,İETTBAYRAK,41.0254409560566,29.1051499925888
123703,BAĞCILAR,Bagcilar,BEYAZIT,CCMODERNDR,41.033701980698,28.8572549742715
228142,AHMET YESEVİ,Pendik,PENDIK,İETTBAYRAK,40.8681699991197,29.307960000009
209962,YAKACIK CADDESİ,Kartal,CEZAEVI,İETTBAYRAK,40.8963610005374,29.200324999993
125682,BAĞCILAR GAZİOSMANPAŞA İLKOKULU,Bagcilar,EVREN MAH,İETTBAYRAK,41.0311220005585,28.8315529999842
225634,YENİSAHRA ,Kadiköy,HAVALIMANI,İSTON GENİŞ,40.9852990005514,29.0896919999914
205651,ŞEHİT ÖĞRETMEN MEHMET FİDAN İLKOKULU,Atasehir,KADIKÖY,CCMODERNDR,40.9762540005501,29.1345359999921
226652,FATİH CAMİİ,Atasehir,KAYISDAGI,İETTBAYRAK,40.9806190005508,29.1510599999923
209541,BATI ATAŞEHİR PERONLAR,Atasehir,PERON,WALLMODERN,40.9952760005531,29.1042269999916
210111,ATAŞEHİR YOLU,Atasehir,M.KEMAL MH.,İETTBAYRAK,41.000848000554,29.0980389999915
102932,YEŞİLKENT MAHALLESİ,Esenyurt,ESENYURT,İSTON DAR,41.0258160005573,28.6627069999737
103271,OKURLAR CADDESİ,Esenyurt,AVCILAR,İETTBAYRAK,41.0181520005562,28.6954769999763
103931,SİTELER,Esenyurt,BEYLIKDÜZÜ,AÇIK DURAK,41.0144110005556,28.678273999975
208412,LALE SİTESİ,Pendik,KARTAL,İSTON GENİŞ,40.9336530005434,29.2841989999939
227982,PENDİK EMNİYET MÜDÜRLÜĞÜ,Pendik,KARTAL,İETTCAMLI,40.8786920005346,29.2432329999936
228832,FENERBAHÇELİLER SİTESİ,Pendik,SULTANBEYLI,İSTON GENİŞ,40.9329300126618,29.3118439927008
213771,GÜZELBAHÇE SİTESİ,Pendik,KARTAL METRO,İETTBAYRAK,40.9220740005415,29.2814809999939
213092,ATATÜRK CADDESİ,Darica,GEBZE ISTASYON,İETTBAYRAK,40.7933489938631,29.3724179660602
210423,YEMEK SİTESİ,Pendik,KAVAKPINAR 133K,İETTBAYRAK,40.8709660005334,29.2692559999939
210681,ŞEHİT YAŞAR GÜNAYDIN,Pendik,KADIKÖY,İETTCAMLI,40.893866000537,29.2418809999936
900202,MERTER,Zeytinburnu,ZINCIRLIKUYU,ISTASYON,41.0076011908793,28.8973039007487
900182,TOPKAPI - ŞEHİT MUSTAFA CAMBAZ,Zeytinburnu,MECIDIYEKÖY,ISTASYON,41.0199970452399,28.9167529478281
125552,SAADETDERE MAHALLESİ,Esenyurt,BÜYÜKÇEKMECE,CCMODERN,41.0000259991162,28.6928780000054
210002,SEMERKANT BULVARI,Pendik,SULTANBEYLI,İSTON DAR,40.918982000541,29.2773229999939
212462,MİLLİ EĞİTİM VAKFI,Pendik,AYDINLI TOKI,İETTBAYRAK,40.8646610005325,29.2979549999942
117341,ALTINTEPE,Beyoglu,TARLABASI,İETTBAYRAK,41.03905400056,28.9834719999891
117402,TOPHANE,Beyoglu,EMINÖNÜ,WALLMODERN,41.0267830005581,28.9798859999891
117411,KEMERALTI,Beyoglu,EMINÖNÜ,İETTBAYRAK,41.0249810005578,28.976891999989
117942,AKOM,Kagithane,KAGITHANE,OVAL KIRMIZI,41.0859450005675,28.9665479999886
118012,GİRNE CADDESİ,Kagithane,KAGITHANE,CCMODERN,41.0937400005688,28.9690719999886
118042,KUŞKONMAZ,Kagithane,KEMERBURGAZ,CCMODERNDR,41.0908120120819,28.9680629844791
205071,SÜTÇÜYOLU SOKAK,Üsküdar,ÜSKÜDAR,İETTMODERN,41.03905100056,29.0849449999911
127092,CUMHURİYET CADDESİ,Esenyurt,KIRAÇ,İSTON GENİŞ,41.0308070005582,28.6630619999737
127761,ESENKENT,Esenyurt,ESENYURT-BAHÇESEHIR,CCMODERN,41.0630900005634,28.6714939999743
127861,FATİH SULTAN MEHMET CADDESİ,Esenyurt,ÖRNEK MAH.-H.DERE,CCMODERN,41.0275640005576,28.666673999974
105071,1047.SOKAK,Esenyurt,AVCILAR,İETTMODERN,41.0227510005569,28.6694669999742
228112,BAŞKENT,Pendik,PENDIK,İETTBAYRAK,40.8641140005324,29.2924149999942
228172,BAKÜ CADDESİ,Pendik,PENDIK,CCMODERN,40.9198460005412,29.3008259999941
228272,BAHÇELİEVLER,Pendik,PENDIK,İETTCAMLI,40.8853749991193,29.2864090000093
228312,TUĞBA TALEBE YURDU,Pendik,PARSELLER 133K,AÇIK DURAK,40.899068002486,29.2921660189233
207352,ŞEN SOKAK,Maltepe,KADIKÖY  19B,AÇIK DURAK,40.95997401004,29.1537319737039
178261,ORHAN GAZİ İLKOKULU,Esenyurt,Esenyurt,İETTBAYRAK,41.0681270005632,28.6591289999719
124781,SPOR TESİSLERİ,Güngören,GÜNGÖREN,İSTON DAR,41.0235950005574,28.8704529999858
125232,MERTER SİTELERİ,Güngören,TAKSIM-TOZKOPARAN,AÇIK DURAK,41.0140589703296,28.8907409972456
130242,POYRAZ SOKAK,Güngören,MERTER CAMII,İETTBAYRAK,41.0077250005549,28.8823119999863
218032,GÜMÜŞ SOKAK,Ümraniye,SEYRANTEPE 11K,AÇIK DURAK,41.0443840250797,29.0925810482944
223461,CENGİZ TOPEL,Ümraniye,ESENEVLER,AÇIK DURAK,41.0128500332576,29.0945120145941
101301,İSTİKLAL CADDESİ,Büyükçekmece,TEPEKENT,İETTBAYRAK,41.026605000557,28.5458479999608
102001,DİZDARİYE CADDESİ,Büyükçekmece,TEPECIK KIPTAS,İETTCAMLI,41.0172960005556,28.5403339999601
202802,İMRENLİ KÖYÜ,Sile,AGVA,İETTMODERN,41.1463480005775,29.7384699999977
200892,NİŞANTEPE İLKOKULU,Çekmeköy,ÜMRANIYE,CCMODERN,41.044376000561,29.2616059999935
126512,ESENKENT CAMİİ,Esenyurt,ESENYURT-B.SEHIR,İSTON DAR,41.0585380005626,28.6728069999744
100501,IHLAMUR SOKAK,Beylikdüzü,BAKIRKÖY,İETTMODERN,40.9899210005516,28.6707299999745
100712,GÜRPINAR MEZARLIĞI,Beylikdüzü,GÜRPINAR,İETTBAYRAK,40.9896710005514,28.6195569999698
217262,TRABZON CADDESİ - ŞEHİT POLİS HACI DUMAN,Sultanbeyli,SULTANBEYLI 131,İSTON DAR,40.9362760005438,29.2822329999939
228781,İLAÇ FABRİKASI,Pendik,PENDIK,İETTBAYRAK,40.9369570005439,29.3220719999943
228792,BİRKENT SİTESİ,Pendik,SULTANBEYLI,İETTCAMLI,40.9334990005433,29.3242999999943
229431,FATİH CADDESİ,Pendik,HILAL KONUTLARI,İETTBAYRAK,40.9037870005387,29.2547089999937
229993,SULTANBEYLİ PERONLAR,Pendik,PENDIK,İETTBAYRAK,40.9380200005441,29.296724999994
230212,KAVİ SİTESİ,Pendik,SULTANBEYLI,AÇIK DURAK,40.9357060380448,29.2945079823295
230301,ESER SOKAK,Pendik,TUZLA,İETTCAMLI,40.8632920005322,29.3079469999943
230351,LOKMAN HEKİM CAMİİ,Pendik,KARTAL,İSTON GENİŞ,40.9113980005398,29.3102249999942
215631,AYAZMA MEVKİİ,Beykoz,BEYKOZ 136,İETTBAYRAK,41.1648980005805,29.1974109999925
900131,OKMEYDANI,Kagithane,AVCILAR,ISTASYON,41.0566044482359,28.9613783424294
124742,YÜCEBAĞ,Bagcilar,BAGCILAR,İETTBAYRAK,41.0319660005588,28.8632259999855
125201,FATİH MAHALLESİ YANYOL,Bagcilar,AKSARAY,CCMODERN,41.0559400005626,28.8487439999849
219131,SPOR YOLU CADDESİ,Sultanbeyli,ÜMRANIYE,AÇIK DURAK,40.9901000114002,29.2636359726256
108452,SAZLIBOSNA YOLU,Arnavutköy,HARAÇCI,İETTCAMLI,41.182722615735,28.7059966699466
230522,AHMET KUTSİ TECER İLKOKULU,Pendik,GÖZDAGI,AÇIK DURAK,40.887218000536,29.2423349999936
261451,PAPATYA SİTESİ,Pendik,SULTANBEYLI,İETTBAYRAK,40.9232250005417,29.2702329999938
402201,PENDİK,Pendik,2.PERON,CCMODERN,40.8741959991195,29.2440840000097
209302,ŞEHİT İBRAHİM CENGİZ İMAM HATİP ORTAOKULU,Maltepe,BASIBÜYÜK,İETTBAYRAK,40.9596420005474,29.1500289999923
109802,GERME,Arnavutköy,TERKOS,İETTBAYRAK,41.274811011389,28.6611840019357
223222,ABDİPAŞA,Üsküdar,ÜSKÜDAR,CCMODERN,41.026133000558,29.074550999991
104501,BAĞCILAR MEYDAN,Bagcilar,BEYAZIT,CCMODERN,41.033808000559,28.8559179999852
133851,BÖLGE İDARE MAHKEMESİ,Bagcilar,SONDURAK,CCMODERN,41.0632980005637,28.828824999984
217731,YENİDÜNYA SİTESİ,Ümraniye,KADIKÖY,İSTON DAR_İBB,41.0062880005549,29.1733379999924
217941,IHLAMUR EVLERİ,Ümraniye,S.GAZI,İETTBAYRAK,41.0161270005565,29.1455519999921
109081,TOKİ KONUTLARI,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.2047750005863,28.7043089999763
109681,ÇAMLIK MAHALLESİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.2214110005891,28.7081209999765
120372,MANYAS SOKAK,Eyüpsultan,AKPINAR,AÇIK DURAK,41.2780290005984,28.8109379999824
219372,VANİKÖY,Üsküdar,ÜSKÜDAR,WALLMODERN,41.0638900005641,29.0554829999906
220062,ŞEHİT OSMAN YILMAZ,Üsküdar,ÜSKÜDAR,İETTBAYRAK,41.0493590005617,29.0559529999906
220201,ÇAMLIKTEPE CAMİİ,Üsküdar,ÜSKÜDAR,CCMODERN,41.0502170005619,29.076227999991
125922,MUAMMER AKSOY CADDESİ,Küçükçekmece,SEFAKÖY M.AKIF MH.,AÇIK DURAK,41.0255530005576,28.8070849999831
261111,YALI 1 NOLU AİLE SAĞLIĞI MERKEZİ,Kartal,UGUR MUMCU,İETTBAYRAK,40.90943198329,29.1550700438321
224122,RAHMET SOKAK,Ümraniye,HUZUR MAHALLESI,AÇIK DURAK,41.0312579717717,29.1596309623357
229902,AKDENİZ CADDESİ,Ümraniye,KADIKÖY,AÇIK DURAK,41.0221509703779,29.1139490227453
125072,İLKYUVA,Bahçelievler,HAZNEDAR,CCMODERN,41.0100561504359,28.8674284470459
113881,KONAKLAR MAHALLESİ,Besiktas,MERKEZ,WALLMODERN,41.0973970005694,29.0262689999899
113912,BELEDİYE SİTESİ,Besiktas,ZINCIRLIKUYU,WALLMODERN,41.0765340005661,29.02633299999
126232,RECEP YAZICIOĞLU ,Bahçelievler,GÜNESLI,İETTBAYRAK,41.0137820005558,28.8448519999848
126841,ŞEHİT OSMAN YILDIZ TİCARET MESLEK LİSESİ,Bahçelievler,SOGANLI,CCMODERN,41.0143500005559,28.8548429999852
218121,GÖKSU CADDESİ,Ümraniye,KADIKÖY,İSTON GENİŞ,41.0038600005545,29.1308169999919
218311,SAKARYA SOKAK,Ümraniye,ÜMRANIYE,CCMODERNDR,41.0474940005615,29.1200739999917
218711,CİHAN SOKAK,Ümraniye,ÜSKÜDAR 11ST,İSTON DAR,41.0482260005616,29.0971529999913
218911,TATLISU MAHALLESİ,Ümraniye,KADIKÖY,CCMODERN,41.0051810005547,29.134338999992
218952,ÇAYIRÖNÜ CADDESİ,Ümraniye,SINPAS KONUTLARI,İETTBAYRAK,41.0222069991164,29.1498340000108
218962,ŞUBAT  SOKAK,Ümraniye,SINPAS KONUTLARI,İETTBAYRAK,41.0174570005566,29.1479369999922
218982,ACISU CADDESİ,Ümraniye,SINPAS KONUTLARI,İETTBAYRAK,41.0120430005558,29.1488339999922
119641,KAĞITHANE PARK,Kagithane,SISLI,CCMODERN,41.0766072618559,28.9697929483524
301731,ŞİRİNTEPE,Kagithane,SON DURAK,İETTCAMLI,41.0881560005679,28.9903909999891
119222,SÜLEYMANİYE CAMİİ,Kagithane,HAMIDIYE MAH.,İETTBAYRAK,41.0879060005678,28.9728709999887
119292,BAHÇE SOKAK,Kagithane,KAGITHANE,İETTBAYRAK,41.0821270005668,28.9737919999886
117451,TEPEBAŞI,Beyoglu,TAKSIM,İETTBAYRAK,41.0351619991161,28.9751180000116
118592,19 MAYIS MAHALLESİ,Sisli,FULYA,İETTBAYRAK,41.0590970005632,28.9925649999893
118622,AKKİRMAN,Sisli,FULYA,İETTBAYRAK,41.0566150005628,28.9963639999894
113372,BALMUMCU,Besiktas,LEVENT,WALLMODERN,41.0606580005635,29.0112419999897
219142,ÜMRANİYE DEVLET HASTANESİ ACİL,Ümraniye,K.KARABEKIR,İETTBAYRAK,41.0330320005591,29.1030829999915
219151,TANTAVİ KÖPRÜSÜ,Ümraniye,BEREKET SITESI,AÇIK DURAK,41.0277910415961,29.0861439676262
219172,VADİ SOKAK,Ümraniye,ÜMRANIYE,İETTBAYRAK,41.0243850005577,29.1456099999921
219192,GENÇ OSMAN İLKOKULU,Ümraniye,ÜMRANIYE 9A,İETTCAMLI,41.0141990005561,29.1054099999915
123142,SAKIZ AĞACI,Bakirköy,EMINÖNÜ (SAHIL),WALLMODERN,40.9785410005502,28.8861129999865
212591,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ,Pendik,SONDURAK KM23,İETTBAYRAK,40.8999444238819,29.2745179883522
207101,ARSLANBEY,Pendik,PENDIK  132F,AÇIK DURAK,40.8858640202426,29.2694690057148
201231,NURBABA SOKAK,Üsküdar,ÜSKÜDAR,CCMODERNDR,41.0265910005581,29.0606219999907
222102,SAFFET ÇEBİ ORTAOKULU,Üsküdar,BULGURLU,İETTBAYRAK,41.0118880005557,29.0678449999909
113371,BALMUMCU,Besiktas,BESIKTAS,WALLMODERN,41.0599060005633,29.0106589999897
113484,BASIN SİTESİ,Besiktas,ZINCIRLIKUYU,WALLMODERN,41.082526000567,29.0376679999902
217241,ŞEHİT HİKMET EFENDİ CADDESİ,Sultanbeyli,ÜMRANIYE,İSTON GENİŞ,40.9365690005438,29.288046999994
200941,TURGUT AYDIN İLKOKULU,Sancaktepe,SARIGAZI,İETTBAYRAK,41.0000130255652,29.1962360454412
201781,KAVAKLIK,Sancaktepe,ÜMRANIYE,İETTBAYRAK,40.9895040005522,29.2497879999935
221451,GÜLBAHÇE,Beykoz,BEYKOZ,İETTCAMLI,41.1407300005764,29.1328869999916
125512,KOCASİNAN POLİS MERKEZİ,Bahçelievler,GÖZTEPE,CCMODERN,41.0119160005555,28.8473659999849
114001,KURUÇEŞME ÜSTÜ,Besiktas,MERKEZ,CCMODERN,41.0629030005639,29.0369369999902
224051,ALTUNİZADE METROBÜS,Üsküdar,ÜSKÜDAR,AÇIK DURAK,41.0232389640936,29.044230002451
202582,OSMANKÖY,Sile,AGVA,İETTCAMLI,41.0911510005687,29.7270339999977
113921,AYKUT BARKA DEPREM PARKI,Besiktas,ULUS,WALLMODERN,41.0733070005655,29.02814399999
133242,CEMAL ONGAN CADDESİ,Çatalca,BINKILIÇ,AÇIK DURAK,41.2203419712903,28.3665319754835
110281,SEYİT NİZAM CADDESİ,Zeytinburnu,CEVIZLIBAG,İETTBAYRAK,41.0048390005542,28.9119209999869
226082,TAŞ MEKTEP,Kadiköy,ZIVERBEY,İETTBAYRAK,40.9689530005489,29.0718679999911
261041,DES B KAPISI,Ümraniye,KOZYATAGI,İETTCAMLI,41.0001560005539,29.1780039999926
261042,DES B KAPISI,Ümraniye,SULTANBEYLI,İETTCAMLI,41.0001960005539,29.1784349999926
261291,KIRLANGIÇ SOKAK,Ümraniye,ÜSKÜDAR,İETTBAYRAK,41.0345990005593,29.0982629999914
401071,ESTERGON CADDESİ,Ümraniye,SON DURAK,CCMODERN,41.0334280005592,29.0896609999912
127582,SEÇKİNLER SİTESİ,Beylikdüzü,BEYLIKDÜZÜ,İETTBAYRAK,40.9960590005526,28.6497399999726
114041,ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ,Besiktas,BESIKTAS,CCMODERNDR,41.0512020024562,29.0245770458867
223551,DEVLET SU İŞLERİ 14. BÖLGE MÜD.,Üsküdar,GÖZTEPE KÖPRÜSÜ,CCMODERN,41.007503000555,29.073247999991
201461,ULUGAZİ CADDESİ,Sancaktepe,VEYSEL KARANI 131V,İSTON DAR,40.9705210005492,29.2441629999934
214612,ŞİFA KUYUSU,Üsküdar,KADIKÖY / ÜSKÜDAR,İETTBAYRAK,41.0285350005584,29.0465839999905
105642,HASDAL VİYADÜK ALTI,Kagithane,SON DURAK,İSTON GENİŞ,41.1022670005701,28.9809989999889
200352,ŞEHİT KEREM ÇALIŞKANCI,Sultanbeyli,SULTANBEYLI,İETTBAYRAK,40.9445750005451,29.2998479999941
214722,AMASYA CADDESİ,Sultanbeyli,SULTANBEYLI,AÇIK DURAK,40.95754398692,29.3052110422714
117482,KASIMPAŞA,Beyoglu,DOLAPDERE,WALLMODERN,41.0321580005589,28.9684149999888
117622,MİNİATÜRK,Beyoglu,SILAHTAR,CCMODERN,41.0582440005631,28.9508149999882
214371,AŞIK MAHSUNİ ŞERİF CADDESİ,Ümraniye,ESENSEHIR,İETTCAMLI,40.9976309991169,29.1870010000103
102232,İSTOÇ 8.ADA,Bagcilar,CEBECI,İSTON GENİŞ,41.0698070005648,28.8264199999839
102332,ALTINBAŞ ÜNİVERSİTESİ,Bagcilar,K.S.S.HASTANESI,CCMODERN,41.0577810005628,28.8201899999836
102882,İSTOÇ OTO MARKET,Bagcilar,HABIPLER,CCMODERN,41.0659640005641,28.8327799999841
224461,MUSTAFA SAFFET KÜLTÜR MERKEZİ,Atasehir,ESATPASA,İETTBAYRAK,40.9954880005532,29.0827699999912
222422,MECLİS MAHALLESİ,Sancaktepe,KADIKÖY,İSTON GENİŞ_İBB,41.0114420005558,29.2091589999929
222491,BAKKAL,Sancaktepe,SON DURAK,CCMODERNDR,40.9775739907383,29.2376400286287
104021,OLİMPİYATKÖY METRO,Basaksehir,SONDURAK,İETTBAYRAK,41.0800079991149,28.7666470000088
222235,ATAKENT.,Ümraniye,KÜÇÜKSU,İSTON GENİŞ,41.0238670005576,29.1077769999915
114912,ORTABAYIR,Kagithane,LEVENT,CCMODERN,41.0784820005664,29.0037229999895
250071,ÇAĞDAŞKENT SAĞLIK OCAĞI,Çayirova,KARTAL,AÇIK DURAK,40.8367989574065,29.3943530113666
105241,NARLIKAPI,Fatih,EMINÖNÜ (SAHIL),WALLMODERN,40.9952780005529,28.9317639999879
404091,ÜSKÜDAR  CAMİİ ÖNÜ,Üsküdar,PERON 3,CCMODERN,41.0273669746528,29.0159380397126
900042,ACIBADEM,Üsküdar,SÖGÜTLÜÇESME,ISTASYON,41.0151209966113,29.0564741299559
201102,HALAYIKDERE,Beykoz,BEYKOZ,İETTCAMLI,41.2003779833342,29.1701660295084
200721,ŞEHİT ÖĞRETMEN YASEMİN TEKİN İLKOKULU,Ümraniye,HEKIMBASI,İETTBAYRAK,41.0518420005622,29.1200449999917
201071,ÜMRANİYE CUMHURİYET MESLEKİ VE TEKNİK ANADOLU LİSESİ,Ümraniye,YENISEHIR.11M,İETTCAMLI,41.0058140005548,29.1052909999916
204751,AKDENİZ CADDESİ,Beykoz,KAVACIK,İETTBAYRAK,41.0856039991151,29.1549080000108
205032,DERE MAHALLESİ SAPAĞI,Beykoz,KAVACIK,AÇIK DURAK,41.2037829696167,29.1398279675873
112732,NALBANTÇEŞME,Sariyer,SARIYER,CCMODERNDR,41.1849609608341,29.0425380378356
217692,BOSNA,Sultanbeyli,ÇIFTLIK MAH.131B,İETTCAMLI,40.9811180005509,29.2662609999937
230271,EVORA İSTANBUL,Pendik,TUZLA,İSTON GENİŞ,40.8611540005319,29.2976549999942
260421,İHLAS SOKAK,Çayirova,KARTAL,İETTBAYRAK,40.8570000273209,29.3735020474824
229322,BEYAZEVLER,Pendik,KARTAL,İSTON GENİŞ,40.9343170005435,29.3518859999946
132272,PAZAR YOLU   ,Küçükçekmece,ISTASYON MAHALLESI,İETTBAYRAK,41.015494000556,28.7857349999821
260531,SANAYİ CADDESİ ,Darica,KARTAL METRO,CCMODERNDR,40.788164968978,29.3810769726847
223031,HAYDARPAŞA GÜMRÜK,Üsküdar,KADIKÖY,İETTBAYRAK,41.0059359991167,29.0131080000115
221251,SELÇUK SOKAK,Beykoz,ÜMRANIYE,İETTBAYRAK,41.0736160038179,29.1537660075364
204612,EBUBEKİR CADDESİ,Sancaktepe,ALTUNIZADE,İETTBAYRAK,40.9932230005529,29.2313429999932
122291,MECİDİYE CAMİİ,Bakirköy,YESILKÖY,CCMODERN,40.9598000005472,28.8312019999844
122351,İSTASYON CADDESİ,Bakirköy,BAKIRKÖY,WALLMODERN,40.9612860005474,28.821929999984
176521,324.SOKAK,Zeytinburnu,GÜNGÖREN,İETTBAYRAK,41.0167850005564,28.903685999987
201912,ENGELLİLER EĞİTİM MERKEZİ,Ümraniye,ÜMRANIYE,CCMODERN,41.0058640005548,29.1120149999917
201981,DES GİRİŞİ,Ümraniye,K.KÖY 19ES,AÇIK DURAK,41.0056289903639,29.1784180121846
202002,DES BANKALAR,Ümraniye,ESENSEHIR 19ES,İSTON DAR,41.0011849561715,29.1811799773394
259642,MEHMET AKİF ERSOY İLKOKULU,Üsküdar,GÜZELTEPE,İETTBAYRAK,41.044754000561,29.0674909999908
259661,SERHAT CADDESİ,Üsküdar,ÜSKÜDAR,İETTBAYRAK,41.0435140005607,29.0663119999908
209811,GONCA SOKAK,Pendik,SULTANBEYLI,İETTCAMLI,40.9355169716341,29.2984160377062
210372,KURTKÖY SEMT POLİKLİNİĞİ,Pendik,TEPEÖREN,İSTON GENİŞ,40.9264410005423,29.3090489999942
211262,ORMAN  YOLU SOKAK,Pendik,SULTANBEYLI 134,AÇIK DURAK,40.9246049954409,29.259192966981
122452,İPKAS,Basaksehir,ISTOÇ-BASAKSEHIR,İETTBAYRAK,41.0794260005663,28.7947869999823
223081,ADİLE SULTAN KASRI,Üsküdar,POLIS HASTANESI,İETTBAYRAK,41.0150090005562,29.0422749999904
113324,4.LEVENT,Kagithane,ZINCIRLIKUYU,WALLMODERN,41.0853710005674,29.0072729999895
120202,HAVUZLAR,Kagithane,HAMIDIYE MAH.,CCMODERNDR,41.0929960005686,28.9732789999887
120252,CENDERE CADDESİ,Kagithane,AYAZAGA,İSTON GENİŞ,41.0879969844814,28.9827370444156
226191,FATİH SULTAN MEHMET EĞİTİM VE ARAŞTIRMA HASTANESİ,Kadiköy,BOSTANCI,AÇIK DURAK,40.9703090317094,29.1006760106173
214402,ULUS CADDESİ,Ümraniye,ÇEKMEKÖY,İETTBAYRAK,41.0243960005578,29.1693439999924
214472,HACEGAN ORMANI,Ümraniye,ÜMRANIYE,CCMODERNDR,41.0423400005607,29.1154989999916
214491,KOCATEPE,Ümraniye,ORTAÇESME,İSTON DAR,41.0499550005618,29.1203249999917
214762,YUKARI DUDULLU,Ümraniye,SULTANBEYLI,İSTON DAR_İBB,41.0100540005555,29.1642849999923
104552,HOCA AHMET YESEVİ CADDESİ,Bagcilar,GÜNESLI,AÇIK DURAK,41.0305160346784,28.8398010245224
103072,ELMALI SOKAK,Bahçelievler,BAHÇELIEVLER,AÇIK DURAK,41.0038240005542,28.8265439999841
113842,ORBAY,Besiktas,4.LEVENT,WALLMODERN,41.0936420005688,29.0134829999897
115621,YAHYA KEMAL DEREİÇİ,Kagithane,KAGITHANE,CCMODERN,41.0880390005679,28.9864959999891
115631,BAYRAKTAR,Kagithane,LEVENT,İETTBAYRAK,41.0919000005685,28.9890719999891
115661,HALİL RAHMAN CAMİİ,Kagithane,LEVENT,İETTCAMLI,41.0942910005689,29.0001279999894
116152,İKİZLER,Kagithane,LEVENT,CCMODERNDR,41.0846840005673,28.9944539999892
121292,ÇAĞLAYAN,Kagithane,KAGITHANE,İETTBAYRAK,41.0787520005664,28.9781689999889
261072,ÇUBUKLU İSKELE,Beykoz,ÇUBUKLU ISKELE,AÇIK DURAK,41.108097985327,29.0830159666875
204592,YUNUS EMRE CADDESİ,Ümraniye,ESENEVLER,MEDYA A.Ş.,41.0166480005565,29.0905969999913
215661,TOPAĞACI MUHTARLIĞI,Ümraniye,ÜMRANIYE,İETTBAYRAK,41.0506240005619,29.1000509999914
215681,ŞEHİT ASKERİ ÇOBAN,Ümraniye,ÜMRANIYE,İETTBAYRAK,41.0485640005616,29.1029559999914
130281,ALTINYILDIZ İLKOKULU,Bahçelievler,YENIBOSNA METRO,İETTBAYRAK,41.0073930005545,28.8181209999833
112123,ARNAVUTKÖY,Besiktas,SON DURAK,CCMODERNDR,41.0700079624551,29.0410889736467
112132,ÇAMLIBAHÇE,Besiktas,BESIKTAS,WALLMODERN,41.0709310005652,29.0450649999903
130072,KARDELEN,Küçükçekmece,ATAKENT MAH.,İETTBAYRAK,41.047476000561,28.7783259999816
224861,GÖZTEPE,Kadiköy,KADIKÖY,WALLMODERN,40.9718470005493,29.0593449999909
224913,ERENKÖY,Kadiköy,PENDIK,WALLMODERN,40.963340000548,29.067434999991
224981,BOSTANCI,Kadiköy,KADIKÖY,WALLMODERN,40.9530610005464,29.0958739999915
900191,CEVİZLİBAĞ,Zeytinburnu,AVCILAR,ISTASYON,41.0174949176057,28.9127525445743
227102,GÖZCÜBABA,Kadiköy,FIKIRTEPE / KADIKÖY,İSTON GENİŞ,40.9862220005516,29.069195999991
204281,GÜRSEL SOKAK,Ümraniye,ÜSKÜDAR,İETTBAYRAK,41.0142870005561,29.1205349999918
